t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z
0.1636368151000167,9.405489690439316,1.338850362803852,0,1,0,0,0,64.95566794905625,16.36368151000167,0,0,0,0,91.39549642245956,100,0
0.1673666171876197,9.648397197090869,1.400579227441362,0,1,0,0,0,65.29655506241025,16.73666171876197,0,0,0,0,91.39549642245956,100,0
0.1710731693661656,9.891050105350407,1.463301463849238,0,1,0,0,0,65.63531723878421,17.10731693661656,0,0,0,0,91.39549642245956,100,0
0.1747568412859038,10.13344917320424,1.526997678811329,0,1,0,0,0,65.97198826254615,17.47568412859038,0,0,0,0,91.39549642245956,100,0
0.1784179942406295,10.37559524744949,1.591649033442465,0,1,0,0,0,66.30660115432187,17.84179942406295,0,0,0,0,91.39549642245956,100,0
0.1820569813701779,10.61748925562441,1.657237223281065,0,1,0,0,0,66.63918818950188,18.20569813701779,0,0,0,0,91.39549642245956,100,0
0.1856741478673217,10.85913219900966,1.723744459312802,0,1,0,0,0,66.96978091715103,18.56741478673217,0,0,0,0,91.39549642245956,100,0
0.1892698311859951,11.10052514648618,1.791153449858754,0,1,0,0,0,67.29841017903914,18.92698311859951,0,0,0,0,91.39549642245956,100,0
0.1928443612406349,11.34166922854452,1.859447383115424,0,1,0,0,0,67.62510612785994,19.28443612406349,0,0,0,0,91.39549642245956,100,0
0.1963980605940018,11.58256563122973,1.928609910254261,0,1,0,0,0,67.94989824439709,19.63980605940018,0,0,0,0,91.39549642245956,100,0
0.1999312446553504,11.82321559147237,1.99862512947188,0,1,0,0,0,68.27281535563597,19.99312446553504,0,0,0,0,91.39549642245956,100,0
0.2034442218628691,12.06362039202543,2.069477570469415,0,1,0,0,0,68.59388565143792,20.34442218628691,0,0,0,0,91.39549642245956,100,0
0.2069372938608112,12.30378135667481,2.141152179521787,0,1,0,0,0,68.91313670072924,20.69372938608112,0,0,0,0,91.39549642245956,100,0
0.2104107556884533,12.54369984688419,2.213634305469299,0,1,0,0,0,69.23059546877104,21.04107556884533,0,0,0,0,91.39549642245956,100,0
0.2138648959452285,12.78337725740766,2.28690968588317,0,1,0,0,0,69.54628833225181,21.38648959452285,0,0,0,0,91.39549642245956,100,0
0.2172999969580162,13.02281501261931,2.360964433897692,0,1,0,0,0,69.86024109457684,21.72999969580162,0,0,0,0,91.39549642245956,100,0
0.2207187752584455,13.2619976269895,2.435838887579408,0,1,0,0,0,69.91041410585687,22.07187752584455,0,0,0,0,-91.39549642245956,100,0
0.2241419753531969,13.5007794633087,2.511981255761655,0,1,0,0,0,69.59754903384366,22.41419753531969,0,0,0,0,-91.39549642245956,100,0
0.227574228570714,13.73911753888809,2.58950147547778,0,1,0,0,0,69.28385654718109,22.7574228570714,0,0,0,0,-91.39549642245956,100,0
0.2310154908035767,13.97700029197828,2.668407849560872,0,1,0,0,0,68.96934067708875,23.10154908035767,0,0,0,0,-91.39549642245956,100,0
0.2344657148908456,14.21441598435709,2.748708572963764,0,1,0,0,0,68.65400573386408,23.44657148908455,0,0,0,0,-91.39549642245956,100,0
0.2379248505821837,14.45135270406677,2.830411726227722,0,1,0,0,0,68.33785631016158,23.79248505821837,0,0,0,0,-91.39549642245956,100,0
0.2413928444571591,14.68779836520626,2.91352526775591,0,1,0,0,0,68.02089728836816,24.13928444571591,0,0,0,0,-91.39549642245956,100,0
0.244869639885186,14.92374071066392,2.998057026875033,0,1,0,0,0,67.7031338442643,24.4869639885186,0,0,0,0,-91.39549642245956,100,0
0.2483551769494368,15.15916731253473,3.084014695879303,0,1,0,0,0,67.38457145397823,24.83551769494368,0,0,0,0,-91.39549642245956,100,0
0.2518493924084115,15.39406557524442,3.171405822824301,0,1,0,0,0,67.06521589749819,25.18493924084115,0,0,0,0,-91.39549642245956,100,0
0.2553522196272962,15.62842273676694,3.260237803429346,0,1,0,0,0,66.74507326494613,25.53522196272962,0,0,0,0,-91.39549642245956,100,0
0.2588635885359989,15.86222587178175,3.350517873486746,0,1,0,0,0,66.42414996041285,25.88635885359989,0,0,0,0,-91.39549642245956,100,0
0.262383425576066,16.09546189421292,3.442253100851548,0,1,0,0,0,66.10245270680976,26.2383425576066,0,0,0,0,-91.39549642245956,100,0
0.2659116536474777,16.32811755989851,3.535450377276807,0,1,0,0,0,65.77998855073143,26.59116536474777,0,0,0,0,-91.39549642245956,100,0
0.2694481920737634,16.5601794705975,3.630116410590984,0,1,0,0,0,65.45676486564395,26.94481920737634,0,0,0,0,-91.39549642245956,100,0
0.2729929565406295,16.79163407637454,3.726257716039703,0,1,0,0,0,65.13278935749402,27.29929565406296,0,0,0,0,-91.39549642245956,100,0
0.276545859081705,17.02246768119219,3.823880608761913,0,1,0,0,0,64.80807006601181,27.6545859081705,0,0,0,0,-91.39549642245956,100,0
0.2801068080144436,17.25266644535141,3.922991194802018,0,1,0,0,0,64.48261537056914,28.01068080144436,0,0,0,0,-91.39549642245956,100,0
0.2836757079255506,17.48221639126801,4.023595363353116,0,1,0,0,0,64.15643399151143,28.36757079255506,0,0,0,0,-91.39549642245956,100,0
0.2872524596226015,17.71110340715287,4.125698777961715,0,1,0,0,0,63.8295349945796,28.72524596226015,0,0,0,0,-91.39549642245956,100,0
0.2908369601293659,17.93931325359445,4.229306868864518,0,1,0,0,0,63.50192779133731,29.08369601293659,0,0,0,0,-91.39549642245956,100,0
0.2944291026349297,18.16683156726333,4.334424823920497,0,1,0,0,0,63.17362214382109,29.44291026349297,0,0,0,0,-91.39549642245956,100,0
0.298028776491406,18.39364386780065,4.441057580848222,0,1,0,0,0,62.84462816474948,29.8028776491406,0,0,0,0,-91.39549642245956,100,0
